ReadID,PartialType
4696_Z2SFTS_1,partial_P5
4697_Z2SFTS_1,partial_P5
4698_Z2SFTS_1,partial_P5
4699_Z2SFTS_1,partial_P5
4700_Z2SFTS_1,partial_P5
4701_Z2SFTS_1,partial_P5
4702_Z2SFTS_1,partial_P5
4703_Z2SFTS_1,partial_P5
4704_Z2SFTS_1,partial_P5
4705_Z2SFTS_1,partial_P5
4706_Z2SFTS_1,partial_P7
4707_Z2SFTS_1,partial_P7
4710_Z2SFTS_1,partial_P5
4711_Z2SFTS_1,partial_P5
4712_Z2SFTS_1,partial_P5
4713_Z2SFTS_1,partial_P5
4714_Z2SFTS_1,partial_P5
4715_Z2SFTS_1,partial_P5
4716_Z2SFTS_1,partial_P5
4717_Z2SFTS_1,partial_P5
4718_Z2SFTS_1,partial_P5
4719_Z2SFTS_1,partial_P7
4720_Z2SFTS_1,partial_P5
4722_Z2SFTS_1,partial_P7
4723_Z2SFTS_1,partial_P5
4724_Z2SFTS_1,partial_P5
4725_Z2SFTS_1,partial_P7
4726_Z2SFTS_1,partial_P7
4727_Z2SFTS_1,partial_P7
4728_Z2SFTS_1,partial_P7
4729_Z2SFTS_1,partial_P7
4730_Z2SFTS_1,partial_P5
4731_Z2SFTS_1,partial_P7
4733_Z2SFTS_1,partial_P5
4734_Z2SFTS_1,partial_P5
4735_Z2SFTS_1,partial_P5
4736_Z2SFTS_1,partial_P5
4738_Z2SFTS_1,partial_P5
4739_Z2SFTS_1,partial_P5
4740_Z2SFTS_1,partial_P5
4741_Z2SFTS_1,partial_P5
4743_Z2SFTS_1,partial_P5
4745_Z2SFTS_1,both_partial
4746_Z2SFTS_1,partial_P5
4747_Z2SFTS_1,partial_P5
4749_Z2SFTS_1,partial_P5
4750_Z2SFTS_1,partial_P7
4751_Z2SFTS_1,partial_P5
4752_Z2SFTS_1,both_partial
4753_Z2SFTS_1,partial_P5
4754_Z2SFTS_1,partial_P5
4756_Z2SFTS_1,partial_P5
4757_Z2SFTS_1,partial_P7
4758_Z2SFTS_1,partial_P5
4759_Z2SFTS_1,partial_P5
4760_Z2SFTS_1,partial_P5
4761_Z2SFTS_1,partial_P5
4762_Z2SFTS_1,partial_P5
4764_Z2SFTS_1,partial_P7
4765_Z2SFTS_1,partial_P5
4766_Z2SFTS_1,partial_P5
4767_Z2SFTS_1,partial_P7
4769_Z2SFTS_1,partial_P5
4771_Z2SFTS_1,partial_P5
4772_Z2SFTS_1,partial_P5
4773_Z2SFTS_1,partial_P5
4774_Z2SFTS_1,partial_P5
4775_Z2SFTS_1,partial_P5
4776_Z2SFTS_1,partial_P5
4777_Z2SFTS_1,partial_P5
4778_Z2SFTS_1,partial_P5
4779_Z2SFTS_1,partial_P5
4780_Z2SFTS_1,partial_P5
4781_Z2SFTS_1,partial_P7
4782_Z2SFTS_1,partial_P5
4783_Z2SFTS_1,partial_P7
4784_Z2SFTS_1,partial_P5
4785_Z2SFTS_1,partial_P7
4786_Z2SFTS_1,partial_P5
4787_Z2SFTS_1,partial_P5
4788_Z2SFTS_1,partial_P5
4789_Z2SFTS_1,partial_P5
4791_Z2SFTS_1,partial_P7
4792_Z2SFTS_1,partial_P7
4793_Z2SFTS_1,partial_P5
4794_Z2SFTS_1,partial_P5
4795_Z2SFTS_1,partial_P7
4796_Z2SFTS_1,partial_P5
4797_Z2SFTS_1,partial_P5
4798_Z2SFTS_1,partial_P5
4799_Z2SFTS_1,partial_P5
4800_Z2SFTS_1,partial_P5
4801_Z2SFTS_1,partial_P7
4802_Z2SFTS_1,partial_P5
4804_Z2SFTS_1,partial_P5
4805_Z2SFTS_1,partial_P5
4809_Z2SFTS_1,partial_P7
4812_Z2SFTS_1,both_partial
4813_Z2SFTS_1,partial_P7
4814_Z2SFTS_1,partial_P5
4815_Z2SFTS_1,both_partial
4816_Z2SFTS_1,partial_P5
4818_Z2SFTS_1,partial_P5
4820_Z2SFTS_1,both_partial
4824_Z2SFTS_1,partial_P5
4826_Z2SFTS_1,partial_P5
4828_Z2SFTS_1,partial_P5
4832_Z2SFTS_1,partial_P7
4833_Z2SFTS_1,partial_P7
4834_Z2SFTS_1,partial_P7
4835_Z2SFTS_1,partial_P5
4837_Z2SFTS_1,partial_P5
4838_Z2SFTS_1,partial_P7
4839_Z2SFTS_1,partial_P7
4842_Z2SFTS_1,partial_P5
4843_Z2SFTS_1,partial_P5
4844_Z2SFTS_1,partial_P5
4845_Z2SFTS_1,both_partial
4846_Z2SFTS_1,partial_P5
4848_Z2SFTS_1,partial_P5
4849_Z2SFTS_1,partial_P5
4850_Z2SFTS_1,partial_P5
4852_Z2SFTS_1,partial_P5
4854_Z2SFTS_1,partial_P5
4855_Z2SFTS_1,partial_P7
4857_Z2SFTS_1,both_partial
4858_Z2SFTS_1,partial_P5
4859_Z2SFTS_1,partial_P5
4860_Z2SFTS_1,both_partial
4861_Z2SFTS_1,partial_P7
4863_Z2SFTS_1,partial_P5
4869_Z2SFTS_1,both_partial
4870_Z2SFTS_1,partial_P5
4873_Z2SFTS_1,partial_P5
4875_Z2SFTS_1,both_partial
4877_Z2SFTS_1,partial_P5
4878_Z2SFTS_1,partial_P7
4881_Z2SFTS_1,partial_P5
4882_Z2SFTS_1,partial_P5
4884_Z2SFTS_1,partial_P5
4885_Z2SFTS_1,partial_P5
4886_Z2SFTS_1,partial_P5
4888_Z2SFTS_1,partial_P7
4889_Z2SFTS_1,partial_P5
4891_Z2SFTS_1,partial_P5
4894_Z2SFTS_1,partial_P5
4895_Z2SFTS_1,partial_P5
4896_Z2SFTS_1,partial_P5
4898_Z2SFTS_1,partial_P5
4899_Z2SFTS_1,partial_P5
4902_Z2SFTS_1,partial_P5
4903_Z2SFTS_1,partial_P7
4907_Z2SFTS_1,partial_P5
4908_Z2SFTS_1,both_partial
4909_Z2SFTS_1,partial_P7
4913_Z2SFTS_1,partial_P5
4914_Z2SFTS_1,partial_P7
4916_Z2SFTS_1,partial_P5
4918_Z2SFTS_1,partial_P7
4919_Z2SFTS_1,partial_P5
4920_Z2SFTS_1,partial_P5
4922_Z2SFTS_1,partial_P7
4925_Z2SFTS_1,partial_P5
4929_Z2SFTS_1,partial_P5
4930_Z2SFTS_1,partial_P7
4931_Z2SFTS_1,partial_P5
4934_Z2SFTS_1,both_partial
4935_Z2SFTS_1,partial_P7
4939_Z2SFTS_1,partial_P5
4941_Z2SFTS_1,both_partial
4942_Z2SFTS_1,partial_P5
4943_Z2SFTS_1,partial_P7
4947_Z2SFTS_1,partial_P7
4948_Z2SFTS_1,partial_P5
4951_Z2SFTS_1,partial_P7
4952_Z2SFTS_1,partial_P5
4954_Z2SFTS_1,partial_P5
4955_Z2SFTS_1,partial_P7
4956_Z2SFTS_1,partial_P5
4957_Z2SFTS_1,partial_P5
4958_Z2SFTS_1,partial_P7
4959_Z2SFTS_1,partial_P5
4960_Z2SFTS_1,partial_P5
4961_Z2SFTS_1,partial_P5
4965_Z2SFTS_1,partial_P7
4966_Z2SFTS_1,partial_P5
4967_Z2SFTS_1,partial_P7
4969_Z2SFTS_1,partial_P5
4970_Z2SFTS_1,partial_P5
4971_Z2SFTS_1,partial_P7
4972_Z2SFTS_1,partial_P7
4974_Z2SFTS_1,partial_P5
4976_Z2SFTS_1,partial_P7
4979_Z2SFTS_1,partial_P5
4980_Z2SFTS_1,partial_P7
4981_Z2SFTS_1,partial_P5
4983_Z2SFTS_1,partial_P7
4984_Z2SFTS_1,partial_P7
4985_Z2SFTS_1,partial_P5
4986_Z2SFTS_1,partial_P5
4988_Z2SFTS_1,both_partial
4989_Z2SFTS_1,partial_P5
4990_Z2SFTS_1,partial_P5
4991_Z2SFTS_1,partial_P5
4992_Z2SFTS_1,partial_P5
4993_Z2SFTS_1,partial_P5
4994_Z2SFTS_1,partial_P5
4995_Z2SFTS_1,both_partial
4996_Z2SFTS_1,both_partial
4999_Z2SFTS_1,partial_P7
